label,url_length,starts_with_ip,url_entropy,has_punycode,digit_letter_ratio,dot_count,at_count,dash_count,tld_count,domain_has_digit,subdomain_count,nan_char_entropy,has_internal_links
phishing,104,0,4.431190490949642,False,0.875,3,0,0,0,False,3,2.565448371820826,False
phishing,27,0,3.708048150071232,False,0.7407407407407407,2,0,0,0,False,3,1.3787834934861756,False
phishing,259,0,5.580021699729208,False,0.8494208494208494,2,0,0,0,False,3,1.75,False
phishing,69,0,4.309176950714095,False,0.782608695652174,7,0,0,0,True,8,1.2406705316766884,False
phishing,44,0,3.615444620688042,False,0.7954545454545454,5,0,0,0,False,6,1.3516441151533922,False
phishing,32,0,3.968139062229566,False,0.78125,1,0,0,0,False,2,1.8423709931771088,False
phishing,115,1,4.6589469300582,False,0.7217391304347827,4,0,0,0,False,5,2.577819531114783,False
phishing,74,1,4.738263886701676,False,0.527027027027027,2,0,0,0,True,3,1.2987949406953987,False
phishing,33,0,4.184862968552384,False,0.6363636363636364,1,0,0,0,False,2,2.2221915755066783,False
phishing,415,0,5.494053516075321,False,0.8578313253012049,2,0,0,0,False,3,1.75,False
phishing,97,0,4.352527541206874,False,0.8350515463917526,2,0,0,0,False,2,1.7987949406953987,False
phishing,51,0,3.9814678722160544,False,0.8627450980392157,2,0,0,0,False,2,1.3787834934861756,False
phishing,128,1,4.810280279000943,False,0.71875,4,0,0,0,False,5,2.7550576199383077,False
phishing,44,0,4.009648665414098,False,0.7727272727272727,3,0,0,0,False,3,1.6854752972273344,False
phishing,26,0,3.979097891134806,False,0.5769230769230769,2,0,0,0,True,3,1.8423709931771088,False
phishing,32,0,3.9650182662886326,False,0.84375,2,0,0,0,False,3,1.5219280948873626,False
phishing,47,0,4.214296969556552,False,0.8297872340425532,2,0,0,0,False,3,1.9056390622295665,False
phishing,32,0,3.902518266288633,False,0.78125,1,0,0,0,False,2,1.6644977792004614,False
phishing,39,0,3.923365924534972,False,0.8205128205128205,2,0,0,0,False,3,1.3787834934861756,False
phishing,31,0,4.131300342505361,False,0.8064516129032258,2,0,0,0,False,3,1.459147917027245,False
phishing,47,0,4.408327086125995,False,0.8085106382978723,1,0,0,0,True,2,1.6644977792004614,False
phishing,30,0,3.9647351787255047,False,0.7,3,0,0,0,False,3,1.7527152789797047,False
phishing,64,1,4.626964015923013,False,0.6875,2,0,0,0,False,3,2.1258145836939115,False
phishing,57,0,4.207130531701612,False,0.8070175438596491,5,0,0,0,False,6,1.789929075309999,False
phishing,50,0,4.126370130156181,False,0.82,3,0,0,0,False,3,1.7527152789797047,False
phishing,74,1,4.799943061253299,False,0.5405405405405406,2,0,0,0,True,3,2.4193819456463714,False
phishing,43,0,4.2374411389168944,False,0.6976744186046512,4,0,0,0,True,4,1.4056390622295665,False
phishing,156,1,5.54919463421674,False,0.7371794871794872,3,0,0,0,False,2,2.6078612261419987,False
phishing,30,0,3.8062389286533893,False,0.7666666666666667,3,0,0,0,False,4,1.4488156357251847,False
phishing,26,0,3.9500637564362107,False,0.7692307692307693,2,0,0,0,False,3,1.459147917027245,False
phishing,30,0,3.828072996388509,False,0.7666666666666667,2,0,0,0,True,3,1.5219280948873626,False
phishing,84,0,4.276572073567832,False,0.8452380952380952,3,0,0,0,False,2,1.6691803368667308,False
phishing,99,0,4.129397149027767,False,0.8282828282828283,2,0,0,0,False,2,1.2916919971380596,False
phishing,32,0,4.215018266288632,False,0.6875,2,0,1,0,False,3,1.2987949406953987,False
phishing,92,1,4.69624528281294,False,0.6739130434782609,2,0,0,0,False,3,1.4182958340544896,False
phishing,77,0,4.341398964220472,False,0.7922077922077922,3,0,0,0,True,3,1.610577243331642,False
phishing,127,1,4.839362492610803,False,0.5511811023622047,3,0,0,0,True,3,2.60623892865339,False
phishing,89,0,5.117665774330239,False,0.797752808988764,3,1,0,0,False,3,2.299896391167891,False
phishing,19,0,3.5766176449086657,False,0.5263157894736842,2,0,0,0,True,3,1.459147917027245,False
phishing,34,0,4.017917900762097,False,0.7941176470588235,1,0,0,0,False,2,1.6644977792004614,False
phishing,77,1,4.734146690456657,False,0.6363636363636364,1,0,0,0,False,2,1.1488348542809168,False
phishing,50,0,4.13617463006964,False,0.86,1,0,0,0,False,2,1.6644977792004614,False
phishing,210,1,4.612318215621204,False,0.5619047619047619,4,0,0,0,False,2,2.577819531114783,False
phishing,46,0,4.33814184707917,False,0.6739130434782609,6,0,0,0,True,7,1.617189572592715,False
phishing,38,0,4.128734749944091,False,0.7894736842105263,3,0,0,0,False,3,1.4056390622295665,False
phishing,218,1,4.796652604151854,False,0.536697247706422,3,0,0,0,True,3,2.8709505944546683,False
phishing,81,1,4.850118021398224,False,0.5925925925925926,3,0,0,0,False,4,1.295461844238322,False
phishing,37,0,4.121219243831913,False,0.7027027027027027,4,0,0,0,True,5,1.4056390622295665,False
phishing,51,0,4.431558429909844,False,0.803921568627451,3,0,0,0,True,3,1.4488156357251847,False
phishing,76,0,4.5729245536258505,False,0.6842105263157895,6,0,0,0,False,3,1.7633584292311082,False
phishing,40,0,4.265311532225103,False,0.875,2,0,0,0,False,3,1.5219280948873626,False
phishing,83,1,4.7319334500825265,False,0.6265060240963856,5,0,0,0,True,5,2.2638091738835464,False
phishing,67,0,4.409466526880296,False,0.8059701492537313,3,0,0,0,False,3,1.4885252948977485,False
phishing,164,0,5.212935410664422,False,0.8536585365853658,2,0,0,0,False,2,2.6923806024549743,False
phishing,168,0,4.6590349329984315,False,0.8214285714285714,2,0,0,0,False,2,1.813660689688186,False
phishing,89,0,4.344535040541769,False,0.8314606741573034,2,0,0,0,False,3,1.2366407419411674,False
phishing,210,1,4.536586734384578,False,0.6,2,0,0,0,False,2,2.48345859334435,False
phishing,95,0,4.548766667800576,False,0.8210526315789474,3,0,0,0,True,3,1.5510981710072649,False
phishing,127,1,4.882941605546922,False,0.6535433070866141,4,0,0,0,False,5,2.794653473544342,False
phishing,39,0,4.169766962341043,False,0.7948717948717948,1,0,0,0,False,2,2.0,False
phishing,60,0,4.363501280039722,False,0.8166666666666667,3,0,0,0,False,4,1.617189572592715,False
phishing,43,0,4.248841720211617,False,0.7906976744186046,2,0,0,0,True,3,2.1556390622295667,False
phishing,55,0,4.542469431935248,False,0.7454545454545455,3,0,0,0,True,3,1.3516441151533922,False
phishing,93,1,4.548283108519098,False,0.6774193548387096,2,0,0,0,False,3,1.1567796494470395,False
phishing,206,1,5.033368398557183,False,0.6407766990291263,4,0,0,0,True,4,2.6970603290517743,False
phishing,41,0,4.33622754166864,False,0.7317073170731707,3,0,0,0,False,4,1.6854752972273344,False
phishing,96,0,5.3416474336764574,False,0.8020833333333334,2,0,0,0,False,3,1.5709505944546687,False
phishing,118,1,4.73140946978445,False,0.6610169491525424,4,0,0,0,False,5,2.6312929881819,False
phishing,43,0,4.208485034316046,False,0.8837209302325582,2,0,0,0,False,3,1.5219280948873626,False
phishing,104,0,4.472430532612899,False,0.8269230769230769,3,1,0,0,False,2,2.060248976384696,False
phishing,62,1,4.3776058916472875,False,0.5645161290322581,1,0,0,0,False,2,1.1488348542809168,False
phishing,117,1,4.859359062613067,False,0.7350427350427351,3,0,0,0,False,4,2.6556390622295667,False
phishing,33,0,4.165013816065912,False,0.8181818181818182,2,0,0,0,False,3,1.459147917027245,False
phishing,115,1,4.777140397224073,False,0.6869565217391305,4,0,0,0,False,5,2.577819531114783,False
phishing,41,0,3.9858732007759503,False,0.7804878048780488,3,0,0,0,False,3,1.3516441151533922,False
phishing,33,0,4.043801694853791,False,0.7575757575757576,2,0,0,0,False,3,1.9056390622295665,False
phishing,172,0,5.321919711166324,False,0.7441860465116279,2,0,0,0,True,3,2.8207948949381363,False
phishing,46,0,4.398030705821852,False,0.717391304347826,3,0,0,0,False,3,1.617189572592715,False
phishing,87,0,4.530370980033227,False,0.7931034482758621,7,0,0,0,False,4,1.253297578463043,False
phishing,55,1,4.343294551164645,False,0.6909090909090909,2,0,0,0,False,3,1.2987949406953987,False
phishing,67,0,4.800507287182082,False,0.7910447761194029,1,0,0,0,False,2,1.570950594454669,False
phishing,32,0,3.9917292966721742,False,0.78125,2,0,0,0,False,3,1.3787834934861756,False
phishing,82,1,4.593619578381064,False,0.5853658536585366,2,0,0,0,False,3,1.7273966735744788,False
phishing,127,1,4.771280388644893,False,0.6771653543307087,4,0,0,0,False,5,2.794653473544342,False
phishing,19,0,3.5766176449086657,False,0.7368421052631579,2,0,0,0,False,3,1.5219280948873626,False
phishing,86,1,4.823563662588292,False,0.686046511627907,2,0,0,0,False,2,1.6140054628542204,False
phishing,100,0,4.216622160287626,False,0.86,2,0,0,0,False,3,1.6893917467430877,False
phishing,49,0,4.338601170380907,False,0.8367346938775511,3,0,0,0,False,3,1.4056390622295665,False
phishing,138,1,4.815144499447849,False,0.6086956521739131,2,0,0,0,True,3,1.9653059184883492,False
phishing,69,0,4.228990536357122,False,0.8115942028985508,3,0,0,0,False,3,1.1401156785146092,False
phishing,68,0,4.402119327513166,False,0.7794117647058824,6,1,0,0,False,4,2.0989295636909353,False
phishing,49,0,4.236632549516629,False,0.8367346938775511,2,0,0,0,False,3,1.2987949406953987,False
phishing,62,1,4.552682552490406,False,0.5967741935483871,1,0,0,0,False,2,1.1488348542809168,False
phishing,462,1,4.505488713104079,False,0.5367965367965368,5,0,0,0,True,3,2.030087224632132,False
phishing,34,0,4.175123135113462,False,0.7941176470588235,2,0,0,0,False,3,1.8423709931771088,False
phishing,22,0,3.8453509366224363,False,0.8181818181818182,1,0,0,0,False,2,1.5,False
phishing,85,0,4.1499190249810995,False,0.8352941176470589,4,0,0,0,False,4,1.1981174211304033,False
phishing,34,0,4.124083797069062,False,0.7941176470588235,2,0,0,0,False,3,1.8423709931771086,False
phishing,35,0,3.914159445145515,False,0.8285714285714286,2,0,0,0,False,2,1.459147917027245,False
phishing,28,0,3.6820058147602137,False,0.7857142857142857,1,0,0,0,False,2,1.7924812503605783,False
phishing,56,0,4.29658065537675,False,0.6964285714285714,5,0,0,0,True,5,1.7899290753099995,False
phishing,33,0,4.392582755590971,False,0.6666666666666666,2,0,0,0,True,3,1.459147917027245,False
phishing,22,0,3.663532754804255,False,0.6818181818181818,2,0,0,0,True,3,1.459147917027245,False
phishing,29,0,4.142295219190901,False,0.7586206896551724,2,0,0,0,False,3,1.459147917027245,False
phishing,146,0,4.989291389376113,False,0.773972602739726,4,0,0,0,True,5,1.788450457308289,False
phishing,108,1,4.714229493707081,False,0.6203703703703703,3,0,0,0,False,2,1.0949143184120975,False
phishing,71,0,4.653789381355886,False,0.7464788732394366,5,1,0,0,True,5,2.054585169337799,False
phishing,29,0,3.926272374139508,False,0.7931034482758621,2,0,0,0,False,3,1.459147917027245,False
phishing,32,0,3.792837797403416,False,0.75,2,0,0,0,False,3,1.2987949406953987,False
phishing,85,0,5.08270674824937,False,0.7647058823529411,2,0,0,0,False,3,2.4137995646056805,False
phishing,45,1,4.32231553003877,False,0.35555555555555557,2,0,0,0,True,3,1.3787834934861756,False
phishing,48,0,4.454448698502607,False,0.8333333333333334,3,0,0,0,False,3,1.4056390622295665,False
phishing,34,0,4.219528282299549,False,0.7058823529411765,2,0,0,0,False,3,1.8464393446710154,False
phishing,32,0,4.077819531114782,False,0.84375,2,0,0,0,False,3,1.5219280948873626,False
phishing,75,0,4.619908150490566,False,0.7466666666666667,3,0,0,0,False,3,2.2988252450030506,False
phishing,128,1,4.75271726685836,False,0.6484375,5,0,0,0,False,6,2.7550576199383077,False
phishing,73,0,3.963013034646755,False,0.821917808219178,1,0,0,0,False,2,1.1451104143815827,False
phishing,44,0,3.904377428010703,False,0.8636363636363636,2,0,0,0,False,3,1.459147917027245,False
phishing,23,0,3.708132064658601,False,0.782608695652174,1,0,0,0,False,2,1.370950594454669,False
phishing,36,1,3.953968403919609,False,0.5277777777777778,2,0,0,0,True,3,1.459147917027245,False
phishing,37,0,4.1548709329626305,False,0.8378378378378378,2,0,0,0,False,2,1.459147917027245,False
phishing,76,1,4.9907054736852325,False,0.6052631578947368,2,0,0,0,False,3,2.321928094887362,False
phishing,144,1,4.959577951764511,False,0.6180555555555556,7,0,0,0,True,5,1.5734024524177672,False
phishing,56,0,4.368009226805323,False,0.75,2,0,0,0,True,3,1.3787834934861756,False
phishing,159,1,4.87660241526672,False,0.5408805031446541,3,1,0,0,False,2,2.7205827761460135,False
phishing,50,0,4.410881379939833,False,0.82,3,0,0,0,False,3,1.3516441151533922,False
phishing,50,0,4.296174630069641,False,0.82,3,0,0,0,False,3,1.7527152789797047,False
phishing,30,0,3.828072996388509,False,0.8,2,0,0,0,True,3,1.5219280948873626,False
phishing,33,0,4.078506150239447,False,0.7878787878787878,2,0,0,0,False,3,1.8423709931771086,False
phishing,61,0,4.356325861869317,False,0.7213114754098361,1,0,0,0,False,2,1.2776134368191157,False
phishing,30,0,4.148394345536402,False,0.8,1,0,0,0,False,2,1.7924812503605783,False
phishing,135,0,4.657752196066167,False,0.7925925925925926,1,0,0,0,False,2,2.392277173072062,False
phishing,41,0,3.8757254801750727,False,0.8292682926829268,2,0,0,0,False,3,1.3787834934861756,False
phishing,61,0,4.0740425676254866,False,0.8032786885245902,5,0,0,0,False,5,1.825011210824177,False
phishing,41,0,4.275490346652223,False,0.8048780487804879,2,0,0,0,False,3,1.2987949406953987,False
phishing,49,0,4.132481466909277,False,0.7959183673469388,3,0,0,0,False,3,1.6854752972273344,False
phishing,63,1,4.603798574087523,False,0.5079365079365079,1,0,0,0,False,2,1.061278124459133,False
phishing,61,0,4.401487952068717,False,0.8360655737704918,4,0,0,0,False,5,1.8464393446710157,False
phishing,65,0,4.543060460437361,False,0.7846153846153846,2,0,0,0,False,2,1.1567796494470395,False
phishing,28,1,4.080050351464737,False,0.5357142857142857,2,0,0,0,True,3,1.459147917027245,False
phishing,54,0,4.083023151469138,False,0.7407407407407407,2,0,0,0,True,3,1.2243944454059859,False
phishing,76,0,4.084814976093489,False,0.8157894736842105,2,0,0,0,False,3,1.2916919971380596,False
phishing,78,0,4.424278913080866,False,0.8076923076923077,5,1,0,0,False,3,2.358938532350277,False
phishing,44,0,4.120934959783181,False,0.75,1,0,0,0,False,2,1.061278124459133,False
phishing,128,1,4.791005318712836,False,0.7109375,4,0,0,0,False,5,2.7550576199383077,False
phishing,37,0,4.0671651897778585,False,0.8378378378378378,2,0,0,0,False,3,1.459147917027245,False
phishing,32,0,4.077819531114782,False,0.8125,2,0,0,0,False,2,1.459147917027245,False
phishing,28,1,3.824862957617356,False,0.4642857142857143,4,0,0,0,True,4,1.4056390622295665,False
phishing,166,0,5.4571349527899695,False,0.8072289156626506,2,0,0,0,False,3,1.75,False
phishing,70,0,4.216234402684468,False,0.8571428571428571,1,0,0,0,False,2,0.9219280948873624,False
phishing,42,1,4.044003363657552,False,0.3333333333333333,3,0,0,0,True,4,1.8954618442383218,False
phishing,141,0,4.253947650613247,False,0.8439716312056738,1,0,0,0,False,2,1.6052067078749124,False
phishing,56,0,4.509657878074441,False,0.8214285714285714,1,0,0,0,False,2,1.3567796494470397,False
phishing,37,0,4.111367136356229,False,0.7567567567567568,2,0,0,0,False,3,1.8910611120726528,False
phishing,46,0,4.484987227560984,False,0.6521739130434783,3,0,0,0,False,4,2.355388542207534,False
phishing,35,0,4.185867302411999,False,0.7714285714285715,2,0,0,0,True,3,1.8423709931771088,False
phishing,51,0,4.24313410688167,False,0.8431372549019608,3,0,0,0,False,3,1.4056390622295665,False
phishing,47,0,4.884168106904723,False,0.7872340425531915,1,0,0,0,True,2,2.0,False
phishing,48,0,4.256328385912463,False,0.8333333333333334,3,0,0,0,False,3,1.4056390622295665,False
phishing,69,1,4.635354304723901,False,0.7246376811594203,4,0,0,0,False,5,1.3921472236645347,False
phishing,24,0,3.855388542207534,False,0.6666666666666666,1,0,0,0,False,2,1.370950594454669,False
phishing,34,0,3.7045348998193433,False,0.8235294117647058,2,0,0,0,False,3,1.459147917027245,False
phishing,33,0,3.8360819078152053,False,0.8181818181818182,2,0,0,0,False,2,1.459147917027245,False
phishing,118,1,4.933598372749906,False,0.6610169491525424,4,0,0,0,False,5,2.6312929881819,False
phishing,70,0,4.40817356101561,False,0.7857142857142857,4,0,0,0,False,3,1.6767370300521327,False
phishing,54,0,4.190007993570545,False,0.8148148148148148,2,0,0,0,False,2,1.6577427265048887,False
phishing,131,1,5.253464773086495,False,0.732824427480916,1,0,0,0,False,2,1.6729330318733677,False
phishing,41,0,4.320251394545382,False,0.7804878048780488,2,0,0,0,True,3,1.459147917027245,False
phishing,59,0,4.219708575828712,False,0.8135593220338984,4,0,0,0,True,5,1.8464393446710157,False
phishing,47,0,4.0462090008354865,False,0.7872340425531915,3,0,0,0,False,3,1.295461844238322,False
phishing,35,0,3.978864088188098,False,0.34285714285714286,4,0,0,0,True,4,1.5304930567574826,False
phishing,46,0,3.9717341737688794,False,0.8260869565217391,2,0,0,0,False,2,1.2987949406953987,False
phishing,22,0,3.5726236638951634,False,0.6818181818181818,3,0,0,0,False,3,1.4488156357251847,False
phishing,101,0,4.7366451457754035,False,0.7425742574257426,3,0,0,0,False,3,1.7884504573082896,False
phishing,73,1,5.1216852650301945,False,0.6712328767123288,3,0,0,0,False,3,2.287783719941071,False
phishing,118,1,4.750684737788262,False,0.6440677966101694,4,0,0,0,False,5,2.5941178916311856,False
phishing,80,0,4.41503189693484,False,0.8375,2,1,0,0,False,2,2.353533948577482,False
phishing,52,0,4.443053603040052,False,0.7692307692307693,1,0,0,0,False,2,1.5487949406953987,False
phishing,61,0,4.304501936316363,False,0.8032786885245902,1,0,0,0,False,2,1.207518749639422,False
phishing,84,1,4.769545221842159,False,0.6071428571428571,2,0,0,0,False,3,1.7609640474436814,False
phishing,117,1,4.873970224532269,False,0.6410256410256411,4,0,0,0,False,5,2.5941178916311856,False
phishing,87,1,4.616209267669554,False,0.4827586206896552,2,0,0,0,False,3,1.8423709931771086,False
phishing,132,1,5.281073385627022,False,0.8863636363636364,3,0,0,0,False,3,2.0464393446710156,False
phishing,47,0,4.3678986918730125,False,0.7659574468085106,4,0,0,0,True,5,1.4056390622295665,False
phishing,85,1,4.714624907334041,False,0.4588235294117647,4,0,0,0,False,4,1.3921472236645347,False
phishing,46,0,4.4122703152143234,False,0.7608695652173914,4,0,0,0,False,3,1.3609640474436813,False
phishing,79,0,4.283564578635094,False,0.8227848101265823,3,0,0,0,False,3,2.2988252450030506,False
phishing,190,0,4.736567978032541,False,0.631578947368421,5,0,0,0,False,3,2.4358169479348177,False
phishing,218,1,4.9958168442217525,False,0.6467889908256881,4,0,0,0,True,4,2.6399135167507204,False
phishing,29,0,4.1852301329094015,False,0.7586206896551724,2,0,0,0,True,3,1.459147917027245,False
phishing,83,1,4.712540191354372,False,0.4457831325301205,1,0,0,0,False,2,1.6258145836939113,False
phishing,51,0,4.1402887637868355,False,0.803921568627451,6,0,0,0,False,7,1.2954618442383217,False
phishing,82,0,5.181898004692377,False,0.8048780487804879,2,0,0,0,False,3,2.1258145836939115,False
phishing,70,0,4.539877574570948,False,0.8142857142857143,3,0,0,0,True,3,1.295461844238322,False
phishing,115,0,4.401787435038228,False,0.8173913043478261,6,0,0,0,False,6,1.7921951936824645,False
phishing,30,0,3.6314018453921713,False,0.7666666666666667,2,0,0,0,False,3,1.3787834934861756,False
phishing,251,1,5.3676594471003085,False,0.5059760956175299,4,0,0,0,False,3,2.570332619710574,False
phishing,33,0,4.066677073707229,False,0.7878787878787878,2,0,0,0,True,3,1.459147917027245,False
phishing,28,0,3.69594722638747,False,0.7142857142857143,1,0,0,0,True,2,1.1488348542809168,False
phishing,79,1,4.722845900207722,False,0.6835443037974683,2,0,0,0,False,3,2.321928094887362,False
phishing,40,0,4.325070520364183,False,0.825,2,0,0,0,False,3,1.8423709931771086,False
phishing,56,0,4.4032622348595565,False,0.8392857142857143,2,0,0,0,False,2,1.6577427265048887,False
phishing,87,0,4.634340882994339,False,0.8160919540229885,2,1,0,0,False,2,2.3496017527145816,False
phishing,126,1,4.669568770159491,False,0.6825396825396826,4,0,0,0,False,5,2.7550576199383077,False
phishing,55,0,4.274198750077731,False,0.7454545454545455,4,0,0,0,True,5,1.867633890971212,False
phishing,466,1,5.140615796700041,False,0.6566523605150214,4,0,0,0,True,3,2.897351145082034,False
phishing,35,1,4.318867931899245,False,0.4857142857142857,3,0,0,0,True,4,1.3516441151533922,False
phishing,202,0,5.669561471412975,False,0.8366336633663366,2,0,0,0,False,3,1.6577427265048887,False
phishing,96,1,4.727805903536661,False,0.6770833333333334,2,0,0,0,False,2,1.4182958340544896,False
phishing,69,1,4.3576548922785365,False,0.782608695652174,4,0,0,0,False,5,1.3921472236645347,False
phishing,31,0,4.018081793978686,False,0.8387096774193549,2,0,0,0,False,3,1.5219280948873626,False
phishing,135,0,5.362503632026648,False,0.8148148148148148,2,0,0,0,False,3,2.4370658315190226,False
phishing,34,0,4.09115981239954,False,0.7647058823529411,1,0,0,0,False,2,1.5487949406953987,False
phishing,79,1,4.863924976508062,False,0.6582278481012658,3,0,0,0,False,3,1.3752793655393791,False
phishing,260,0,5.845528108454804,False,0.8038461538461539,6,0,0,0,False,2,1.6143308351592656,False
phishing,30,0,3.9483943455364026,False,0.7666666666666667,1,0,0,0,False,2,1.6644977792004614,False
phishing,52,0,4.154216102873631,False,0.8076923076923077,3,0,0,0,False,3,1.295461844238322,False
phishing,50,0,4.374177320667444,False,0.72,3,0,0,0,True,4,1.8910611120726528,False
phishing,33,0,4.165013816065912,False,0.8181818181818182,2,0,0,0,False,3,1.9182958340544896,False
phishing,45,0,4.417085807960779,False,0.7777777777777778,2,0,0,0,False,2,1.2987949406953987,False
phishing,33,0,3.858957286668643,False,0.8484848484848485,1,0,0,0,False,2,1.370950594454669,False
phishing,77,1,4.721413573685928,False,0.6363636363636364,1,0,0,0,False,2,1.1488348542809168,False
phishing,36,0,3.961320140211009,False,0.7777777777777778,2,0,0,0,False,2,1.75,False
phishing,30,0,3.831401845392172,False,0.7666666666666667,2,0,0,0,False,3,1.3787834934861756,False
phishing,61,0,4.47917442864511,False,0.8032786885245902,3,0,0,0,False,3,1.5510981710072644,False
phishing,62,0,4.50596324680912,False,0.7096774193548387,3,0,0,0,False,4,1.5510981710072644,False
phishing,31,0,3.974695407915899,False,0.7741935483870968,2,0,0,0,False,3,1.8423709931771086,False
phishing,199,0,4.761466735247213,False,0.6381909547738693,5,0,0,0,False,3,2.618037748570157,False
phishing,42,0,4.0260298517012805,False,0.8095238095238095,4,0,0,0,False,5,1.4056390622295665,False
phishing,358,1,5.89991684228656,False,0.8016759776536313,2,0,1,0,False,3,1.9192407046368487,False
phishing,22,0,3.663532754804255,False,0.7272727272727273,2,0,0,0,False,3,1.459147917027245,False
phishing,71,0,4.30944831182725,False,0.8028169014084507,5,0,0,0,True,4,1.3485878960124225,False
phishing,45,0,4.119087818311511,False,0.8,2,0,0,0,False,3,1.836591668108979,False
phishing,85,0,4.153879162869957,False,0.8352941176470589,2,0,0,0,False,3,1.6893917467430877,False
phishing,130,1,4.743758195881397,False,0.7153846153846154,5,0,0,0,False,6,2.7550576199383077,False
phishing,43,0,3.9290428847578243,False,0.7441860465116279,4,0,0,0,True,5,1.7527152789797047,False
phishing,57,0,4.3388809703740145,False,0.8596491228070176,3,0,0,0,False,3,1.4056390622295665,False
phishing,49,0,4.254930446501113,False,0.7346938775510204,4,0,0,0,True,5,1.8464393446710157,False
phishing,50,0,4.258688570451096,False,0.86,2,0,0,0,False,2,1.8423709931771088,False
phishing,142,0,5.304653568298965,False,0.8028169014084507,2,0,0,0,False,3,2.5025980682472615,False
phishing,105,1,5.005453346213153,False,0.6095238095238096,3,0,0,0,True,3,1.617189572592715,False
phishing,68,1,4.601306223221492,False,0.6323529411764706,2,0,0,0,False,3,1.3787834934861756,False
phishing,32,0,3.8636085007312415,False,0.8125,2,0,0,0,False,3,1.459147917027245,False
phishing,33,0,4.104407755459851,False,0.7575757575757576,3,0,0,0,True,4,1.4488156357251847,False
phishing,45,0,4.138656363227873,False,0.8444444444444444,2,0,0,0,False,3,1.3787834934861756,False
phishing,80,0,4.387125989868465,False,0.7875,4,0,0,0,True,4,1.4716022614097979,False
phishing,124,1,4.8256262789547515,False,0.6532258064516129,5,0,0,0,False,6,2.5650765423363704,False
phishing,94,0,4.425555379662126,False,0.8404255319148937,2,1,0,0,False,2,2.1735572622751853,False
phishing,96,1,4.456464715452353,False,0.7395833333333334,3,0,0,0,False,3,2.0640426394456974,False
phishing,28,0,3.9946803684089094,False,0.7857142857142857,1,0,0,0,False,2,1.2516291673878228,False
phishing,87,1,4.621281748823646,False,0.6551724137931034,2,0,0,0,False,3,1.5709505944546687,False
phishing,127,1,4.820097167701741,False,0.7007874015748031,4,0,0,0,False,5,2.794653473544342,False
phishing,150,1,5.1512913421237085,False,0.6066666666666667,4,0,0,0,True,4,2.9673285322547986,False
phishing,254,1,5.786374346706748,False,0.7716535433070866,3,0,0,0,True,3,2.522055208874201,False
phishing,146,1,4.943421313409031,False,0.6095890410958904,6,0,0,0,False,2,2.7240924804297175,False
phishing,45,0,3.920096297369662,False,0.8,5,0,0,0,False,5,1.3516441151533922,False
phishing,70,0,5.0415835099818604,False,0.7142857142857143,2,0,0,0,False,3,1.5709505944546687,False
phishing,234,1,4.869154036023013,False,0.5512820512820513,4,0,0,0,False,3,2.708694969562842,False
phishing,57,0,4.275505804810937,False,0.8771929824561403,2,0,0,0,False,2,1.3787834934861756,False
phishing,33,0,3.9912157102019843,False,0.8181818181818182,1,0,0,0,False,2,1.2516291673878228,False
phishing,27,0,3.7784235030301243,False,0.7407407407407407,1,0,1,0,False,2,1.1488348542809168,False
phishing,127,0,5.542983998032435,False,0.7637795275590551,2,0,0,0,False,3,2.0524212838293647,False
phishing,131,0,4.820739224276872,False,0.7862595419847328,3,0,0,0,False,2,2.3261207468426806,False
phishing,44,0,4.217859107657965,False,0.8181818181818182,2,0,0,0,False,3,2.1556390622295667,False
phishing,79,0,4.570744477030463,False,0.7341772151898734,2,0,0,0,False,2,2.0381596816459533,False
phishing,53,0,4.31294463456903,False,0.8113207547169812,2,0,0,0,False,3,1.5709505944546687,False
phishing,101,0,4.264700218300118,False,0.8613861386138614,2,0,0,0,False,2,2.3527457808718695,False
phishing,45,1,4.394429141101805,False,0.35555555555555557,2,0,0,0,True,3,1.8423709931771086,False
phishing,33,0,3.9831956342477306,False,0.7878787878787878,2,0,0,0,False,3,1.3787834934861756,False
phishing,38,0,4.14860021052734,False,0.7894736842105263,3,0,0,0,False,3,1.4056390622295665,False
phishing,61,1,4.2088428713389945,False,0.7213114754098361,3,0,0,0,False,3,1.2406705316766884,False
phishing,86,0,4.274265702442721,False,0.8372093023255814,2,0,0,0,True,3,1.7295739585136223,False
phishing,25,0,3.4136606896881867,False,0.76,1,0,0,0,False,2,1.2516291673878228,False
phishing,49,0,4.0100324873174396,False,0.8163265306122449,2,0,0,0,False,2,1.6577427265048887,False
phishing,77,0,4.529583704424018,False,0.8311688311688312,1,0,0,0,False,2,1.1451104143815827,False
phishing,33,0,4.430313437343593,False,0.6666666666666666,2,0,0,0,True,3,1.459147917027245,False
phishing,155,1,4.659114532357197,False,0.47096774193548385,4,1,0,0,False,3,2.708694969562842,False
phishing,90,0,4.298520592584296,False,0.8333333333333334,3,0,0,0,True,4,1.6691803368667308,False
phishing,34,0,4.1162996057016965,False,0.8235294117647058,2,0,0,0,True,3,1.5219280948873626,False
phishing,33,0,4.12728313431329,False,0.7575757575757576,2,0,0,0,True,3,1.459147917027245,False
phishing,42,0,4.0829431737384985,False,0.8333333333333334,3,0,0,0,False,3,1.4488156357251847,False
phishing,62,0,4.365430286773684,False,0.7741935483870968,2,0,0,0,False,2,2.3535339485774824,False
